SRR1177335	AMP:MIC	1
SRR1177335	AUG:MIC	1
SRR1177335	AXO:MIC	1
SRR1177335	CHL:MIC	1
SRR1177335	FOX:MIC	1
SRR1177335	GEN:MIC	4
SRR1177335	STR:MIC	4
SRR1177335	TET:MIC	4
SRR1177335	TIO:MIC	1
SRR1177356	AMP:MIC	1
SRR1177356	AUG:MIC	1
SRR1177356	AXO:MIC	1
SRR1177356	CHL:MIC	1
SRR1177356	FOX:MIC	1
SRR1177356	GEN:MIC	1
SRR1177356	TET:MIC	4
SRR1177356	TIO:MIC	1
SRR1177360	AMP:MIC	1
SRR1177360	AUG:MIC	1
SRR1177360	AXO:MIC	1
SRR1177360	CHL:MIC	1
SRR1177360	FOX:MIC	1
SRR1177360	GEN:MIC	1
SRR1177360	TET:MIC	1
SRR1177360	TIO:MIC	1
SRR1177369	AMP:MIC	1
SRR1177369	AUG:MIC	1
SRR1177369	AXO:MIC	1
SRR1177369	CHL:MIC	1
SRR1177369	FOX:MIC	1
SRR1177369	GEN:MIC	1
SRR1177369	STR:MIC	4
SRR1177369	TET:MIC	4
SRR1177369	TIO:MIC	1
SRR1181521	AMP:MIC	1
SRR1181521	AUG:MIC	1
SRR1181521	AXO:MIC	1
SRR1181521	CHL:MIC	1
SRR1181521	FOX:MIC	1
SRR1181521	GEN:MIC	1
SRR1181521	STR:MIC	4
SRR1181521	TET:MIC	4
SRR1181521	TIO:MIC	1
SRR1181529	AMP:MIC	1
SRR1181529	AUG:MIC	1
SRR1181529	AXO:MIC	1
SRR1181529	CHL:MIC	1
SRR1181529	FOX:MIC	1
SRR1181529	GEN:MIC	1
SRR1181529	STR:MIC	4
SRR1181529	TET:MIC	4
SRR1181529	TIO:MIC	1
SRR1181532	AMP:MIC	1
SRR1181532	AUG:MIC	1
SRR1181532	AXO:MIC	1
SRR1181532	CHL:MIC	1
SRR1181532	FOX:MIC	1
SRR1181532	GEN:MIC	1
SRR1181532	TET:MIC	4
SRR1181532	TIO:MIC	1
SRR1181559	AMP:MIC	1
SRR1181559	AUG:MIC	1
SRR1181559	AXO:MIC	1
SRR1181559	CHL:MIC	1
SRR1181559	FOX:MIC	1
SRR1181559	GEN:MIC	1
SRR1181559	TET:MIC	1
SRR1181559	TIO:MIC	1
SRR1181560	AMP:MIC	1
SRR1181560	AUG:MIC	1
SRR1181560	AXO:MIC	1
SRR1181560	CHL:MIC	1
SRR1181560	FOX:MIC	1
SRR1181560	GEN:MIC	1
SRR1181560	TET:MIC	1
SRR1181560	TIO:MIC	1
SRR1185781	AMP:MIC	1
SRR1185781	AUG:MIC	1
SRR1185781	AXO:MIC	1
SRR1185781	CHL:MIC	1
SRR1185781	FOX:MIC	1
SRR1185781	GEN:MIC	1
SRR1185781	TET:MIC	4
SRR1185781	TIO:MIC	1
SRR1185792	AMP:MIC	1
SRR1185792	AUG:MIC	1
SRR1185792	AXO:MIC	1
SRR1185792	CHL:MIC	1
SRR1185792	FOX:MIC	1
SRR1185792	GEN:MIC	1
SRR1185792	TET:MIC	1
SRR1185792	TIO:MIC	1
SRR1195625	AMP:MIC	1
SRR1195625	AUG:MIC	1
SRR1195625	AXO:MIC	1
SRR1195625	CHL:MIC	1
SRR1195625	FOX:MIC	1
SRR1195625	GEN:MIC	1
SRR1195625	TET:MIC	1
SRR1195625	TIO:MIC	1
SRR1195631	AMP:MIC	4
SRR1195631	AUG:MIC	4
SRR1195631	AXO:MIC	4
SRR1195631	CHL:MIC	1
SRR1195631	FOX:MIC	4
SRR1195631	GEN:MIC	1
SRR1195631	STR:MIC	4
SRR1195631	TET:MIC	4
SRR1195631	TIO:MIC	4
SRR1195643	AMP:MIC	1
SRR1195643	AUG:MIC	1
SRR1195643	AXO:MIC	1
SRR1195643	CHL:MIC	1
SRR1195643	FOX:MIC	1
SRR1195643	GEN:MIC	1
SRR1195643	TET:MIC	1
SRR1195643	TIO:MIC	1
SRR1195649	AMP:MIC	1
SRR1195649	AUG:MIC	1
SRR1195649	AXO:MIC	1
SRR1195649	CHL:MIC	1
SRR1195649	FOX:MIC	1
SRR1195649	GEN:MIC	1
SRR1195649	STR:MIC	4
SRR1195649	TET:MIC	4
SRR1195649	TIO:MIC	1
SRR1195663	AMP:MIC	1
SRR1195663	AUG:MIC	1
SRR1195663	AXO:MIC	1
SRR1195663	CHL:MIC	1
SRR1195663	FOX:MIC	1
SRR1195663	GEN:MIC	1
SRR1195663	TET:MIC	1
SRR1195663	TIO:MIC	1
SRR1195666	AMP:MIC	1
SRR1195666	AUG:MIC	1
SRR1195666	AXO:MIC	1
SRR1195666	CHL:MIC	1
SRR1195666	FOX:MIC	1
SRR1195666	GEN:MIC	1
SRR1195666	STR:MIC	4
SRR1195666	TET:MIC	4
SRR1195666	TIO:MIC	1
SRR1198931	AMP:MIC	4
SRR1198931	AUG:MIC	4
SRR1198931	AXO:MIC	4
SRR1198931	CHL:MIC	1
SRR1198931	FOX:MIC	4
SRR1198931	GEN:MIC	1
SRR1198931	TET:MIC	1
SRR1198931	TIO:MIC	4
SRR1198961	AMP:MIC	1
SRR1198961	AUG:MIC	1
SRR1198961	AXO:MIC	1
SRR1198961	CHL:MIC	1
SRR1198961	FOX:MIC	1
SRR1198961	GEN:MIC	1
SRR1198961	TET:MIC	1
SRR1198961	TIO:MIC	1
SRR1198962	AMP:MIC	4
SRR1198962	AUG:MIC	4
SRR1198962	AXO:MIC	4
SRR1198962	CHL:MIC	1
SRR1198962	FOX:MIC	4
SRR1198962	GEN:MIC	4
SRR1198962	STR:MIC	4
SRR1198962	TET:MIC	4
SRR1198962	TIO:MIC	4
SRR1198972	AMP:MIC	4
SRR1198972	AUG:MIC	4
SRR1198972	AXO:MIC	4
SRR1198972	CHL:MIC	1
SRR1198972	FOX:MIC	4
SRR1198972	GEN:MIC	1
SRR1198972	TET:MIC	1
SRR1198972	TIO:MIC	4
SRR1200747	AMP:MIC	1
SRR1200747	AUG:MIC	1
SRR1200747	AXO:MIC	1
SRR1200747	CHL:MIC	1
SRR1200747	FOX:MIC	1
SRR1200747	GEN:MIC	1
SRR1200747	TET:MIC	1
SRR1200747	TIO:MIC	1
SRR1200749	AMP:MIC	1
SRR1200749	AUG:MIC	1
SRR1200749	AXO:MIC	1
SRR1200749	CHL:MIC	1
SRR1200749	FOX:MIC	1
SRR1200749	GEN:MIC	1
SRR1200749	TET:MIC	1
SRR1200749	TIO:MIC	1
SRR1200759	AMP:MIC	1
SRR1200759	AUG:MIC	1
SRR1200759	AXO:MIC	1
SRR1200759	CHL:MIC	1
SRR1200759	FOX:MIC	1
SRR1200759	GEN:MIC	4
SRR1200759	STR:MIC	4
SRR1200759	TET:MIC	4
SRR1200759	TIO:MIC	1
SRR1200761	AMP:MIC	1
SRR1200761	AUG:MIC	1
SRR1200761	AXO:MIC	1
SRR1200761	CHL:MIC	1
SRR1200761	FOX:MIC	1
SRR1200761	GEN:MIC	1
SRR1200761	TET:MIC	4
SRR1200761	TIO:MIC	1
SRR1200762	AMP:MIC	1
SRR1200762	AUG:MIC	1
SRR1200762	AXO:MIC	1
SRR1200762	CHL:MIC	1
SRR1200762	FOX:MIC	1
SRR1200762	GEN:MIC	1
SRR1200762	TET:MIC	4
SRR1200762	TIO:MIC	1
SRR1200765	AMP:MIC	1
SRR1200765	AUG:MIC	1
SRR1200765	AXO:MIC	1
SRR1200765	CHL:MIC	1
SRR1200765	FOX:MIC	1
SRR1200765	GEN:MIC	1
SRR1200765	TET:MIC	1
SRR1200765	TIO:MIC	1
SRR1200766	AMP:MIC	1
SRR1200766	AUG:MIC	1
SRR1200766	AXO:MIC	1
SRR1200766	CHL:MIC	1
SRR1200766	FOX:MIC	1
SRR1200766	GEN:MIC	1
SRR1200766	STR:MIC	4
SRR1200766	TET:MIC	4
SRR1200766	TIO:MIC	1
SRR1200767	AMP:MIC	1
SRR1200767	AUG:MIC	1
SRR1200767	AXO:MIC	1
SRR1200767	CHL:MIC	1
SRR1200767	FOX:MIC	1
SRR1200767	GEN:MIC	1
SRR1200767	TET:MIC	1
SRR1200767	TIO:MIC	1
SRR1202983	AMP:MIC	1
SRR1202983	AUG:MIC	1
SRR1202983	AXO:MIC	1
SRR1202983	CHL:MIC	1
SRR1202983	FOX:MIC	1
SRR1202983	GEN:MIC	1
SRR1202983	TET:MIC	1
SRR1202983	TIO:MIC	1
SRR1202996	AMP:MIC	4
SRR1202996	AUG:MIC	1
SRR1202996	AXO:MIC	1
SRR1202996	CHL:MIC	1
SRR1202996	FOX:MIC	1
SRR1202996	GEN:MIC	1
SRR1202996	TET:MIC	1
SRR1202996	TIO:MIC	1
SRR1203013	AMP:MIC	1
SRR1203013	AUG:MIC	1
SRR1203013	AXO:MIC	1
SRR1203013	CHL:MIC	1
SRR1203013	FOX:MIC	1
SRR1203013	GEN:MIC	1
SRR1203013	STR:MIC	4
SRR1203013	TET:MIC	4
SRR1203013	TIO:MIC	1
SRR1203017	AMP:MIC	1
SRR1203017	AUG:MIC	1
SRR1203017	AXO:MIC	1
SRR1203017	CHL:MIC	1
SRR1203017	FOX:MIC	1
SRR1203017	GEN:MIC	1
SRR1203017	TET:MIC	1
SRR1203017	TIO:MIC	1
SRR1203018	AMP:MIC	1
SRR1203018	AUG:MIC	1
SRR1203018	AXO:MIC	1
SRR1203018	CHL:MIC	1
SRR1203018	FOX:MIC	1
SRR1203018	GEN:MIC	1
SRR1203018	TET:MIC	1
SRR1203018	TIO:MIC	1
SRR1203028	AMP:MIC	4
SRR1203028	AUG:MIC	4
SRR1203028	AXO:MIC	1
SRR1203028	CHL:MIC	2
SRR1203028	FOX:MIC	2
SRR1203028	GEN:MIC	2
SRR1203028	STR:MIC	4
SRR1203028	TET:MIC	4
SRR1203028	TIO:MIC	1
SRR1203044	AMP:MIC	1
SRR1203044	AUG:MIC	1
SRR1203044	AXO:MIC	1
SRR1203044	CHL:MIC	2
SRR1203044	FOX:MIC	1
SRR1203044	GEN:MIC	1
SRR1203044	TET:MIC	1
SRR1203044	TIO:MIC	1
SRR1220702	AMP:MIC	1
SRR1220702	AUG:MIC	1
SRR1220702	AXO:MIC	1
SRR1220702	CHL:MIC	1
SRR1220702	FOX:MIC	1
SRR1220702	GEN:MIC	1
SRR1220702	STR:MIC	4
SRR1220702	TET:MIC	4
SRR1220702	TIO:MIC	1
SRR1220745	AMP:MIC	1
SRR1220745	AUG:MIC	1
SRR1220745	AXO:MIC	1
SRR1220745	CHL:MIC	1
SRR1220745	FOX:MIC	1
SRR1220745	GEN:MIC	4
SRR1220745	STR:MIC	4
SRR1220745	TET:MIC	1
SRR1220745	TIO:MIC	1
SRR1220766	AMP:MIC	1
SRR1220766	AUG:MIC	1
SRR1220766	AXO:MIC	1
SRR1220766	CHL:MIC	1
SRR1220766	FOX:MIC	1
SRR1220766	GEN:MIC	1
SRR1220766	TET:MIC	1
SRR1220766	TIO:MIC	1
SRR1220770	AMP:MIC	1
SRR1220770	AUG:MIC	1
SRR1220770	AXO:MIC	1
SRR1220770	CHL:MIC	1
SRR1220770	FOX:MIC	1
SRR1220770	GEN:MIC	1
SRR1220770	TET:MIC	1
SRR1220770	TIO:MIC	1
SRR1220800	AMP:MIC	1
SRR1220800	AUG:MIC	1
SRR1220800	AXO:MIC	1
SRR1220800	CHL:MIC	1
SRR1220800	FOX:MIC	1
SRR1220800	GEN:MIC	1
SRR1220800	TET:MIC	1
SRR1220800	TIO:MIC	1
SRR1257274	AMP:MIC	4
SRR1257274	AUG:MIC	4
SRR1257274	AXO:MIC	4
SRR1257274	CHL:MIC	1
SRR1257274	FOX:MIC	4
SRR1257274	GEN:MIC	1
SRR1257274	TET:MIC	1
SRR1257274	TIO:MIC	4
SRR1257280	AMP:MIC	1
SRR1257280	AUG:MIC	1
SRR1257280	AXO:MIC	1
SRR1257280	CHL:MIC	1
SRR1257280	FOX:MIC	1
SRR1257280	GEN:MIC	1
SRR1257280	TET:MIC	1
SRR1257280	TIO:MIC	1
SRR1257300	AMP:MIC	4
SRR1257300	AUG:MIC	4
SRR1257300	AXO:MIC	4
SRR1257300	CHL:MIC	4
SRR1257300	FOX:MIC	4
SRR1257300	GEN:MIC	1
SRR1257300	STR:MIC	4
SRR1257300	TET:MIC	4
SRR1257300	TIO:MIC	4
SRR1272524	AMP:MIC	4
SRR1272524	AUG:MIC	4
SRR1272524	AXO:MIC	4
SRR1272524	CHL:MIC	1
SRR1272524	FOX:MIC	4
SRR1272524	GEN:MIC	1
SRR1272524	TET:MIC	1
SRR1272524	TIO:MIC	4
SRR1272862	AMP:MIC	1
SRR1272862	AUG:MIC	1
SRR1272862	AXO:MIC	1
SRR1272862	CHL:MIC	1
SRR1272862	FOX:MIC	1
SRR1272862	GEN:MIC	1
SRR1272862	TET:MIC	4
SRR1272862	TIO:MIC	1
SRR1272872	AMP:MIC	4
SRR1272872	AUG:MIC	4
SRR1272872	AXO:MIC	4
SRR1272872	CHL:MIC	1
SRR1272872	FOX:MIC	4
SRR1272872	GEN:MIC	1
SRR1272872	TET:MIC	1
SRR1272872	TIO:MIC	4
SRR1272895	AMP:MIC	1
SRR1272895	AUG:MIC	1
